topic;level_1;qids;qstr;num_words;questions;result;filtered_result;correct_result;overlap;error_type
Thermodynamics;97;G-META-16-32;NUM;55;The change of standard state from pure liquid to 1 wt.% for Si dissolved in liquid Fe at 1873 K is expressed as Si (liq.) = Si (1 wt.%). Given that the activity coefficient of Si at infinite dilution in Fe is $10^(-3)$, the standard Gibbs free energy change (in kJ) for this equilibrium is?;"To solve for the standard Gibbs free energy change (ΔG°) for the given equilibrium, we can use the following equation:

ΔG° = -RT ln(K)

where R is the gas constant (8.314 J/(mol·K)), T is the temperature in Kelvin (1873 K), and K is the equilibrium constant.

Since the activity coefficient of Si at infinite dilution in Fe is given as $10^(-3)$, we can use this value to find the equilibrium constant. The activity coefficient (γ) is related to the equilibrium constant (K) by the following equation:

K = γ / γ°

where γ° is the activity coefficient at standard state, which is 1 for pure substances. Therefore, the equilibrium constant for this reaction is:

K = $10^(-3)$ / 1 = $10^(-3)$

Now we can substitute the values into the equation for ΔG°:

ΔG° = -(8.314 J/(mol·K)) * (1873 K) * ln($10^(-3)$)

ΔG° = -15545.6 J/mol * ln($10^(-3)$)

ΔG° = -15545.6 J/mol * (-6.908)

ΔG° = 107.4 kJ/mol

Therefore, the standard Gibbs free energy change for this equilibrium is 107.4 kJ/mol.

Answer:

1. 107.4 kJ/mol";-;-168.7 TO -168.1;0;
Fluid;2;G-META-16-35;NUM;69;Given data: Density of liquid metal = 7000 kg.$m^(-3)$, Nozzle diameter = 30 mm, Nozzle discharge coefficient = 0.80 .The height of a liquid metal column in a cylindrical vessel is 3.2 m. At time t=0, liquid metal is drained out from the vessel through a small nozzle located at the base of the vessel. Neglecting frictional losses, the initial mass flow rate (in $kg.s^(-1)$) through the nozzle is;"To find the initial mass flow rate through the nozzle, we can use the following formula:

\[ \dot{m} = \rho \cdot Q \]

where:
- \( \dot{m} \) is the mass flow rate (in \( kg \cdot s^{-1} \)),
- \( \rho \) is the density of the liquid metal (in \( kg \cdot m^{-3} \)), and
- \( Q \) is the volumetric flow rate (in \( m^3 \cdot s^{-1} \)).

The volumetric flow rate \( Q \) can be found using the formula for the flow through an orifice:

\[ Q = C_d \cdot A \cdot \sqrt{2gh} \]

where:
- \( C_d \) is the nozzle discharge coefficient (dimensionless),
- \( A \) is the cross-sectional area of the nozzle (in \( m^2 \)),
- \( g \) is the acceleration due to gravity (in \( m \cdot s^{-2} \)), and
- \( h \) is the height of the liquid column (in \( m \)).

First, let's find the cross-sectional area \( A \) of the nozzle:

\[ A = \pi \left( \frac{d}{2} \right)^2 \]

where \( d \) is the nozzle diameter (in \( m \)). Given that \( d = 30 \) mm, we convert it to meters:

\[ d = 30 \text{ mm} \times \frac{1 \text{ m}}{1000 \text{ mm}} = 0.03 \text{ m} \]

Now, we can find the area \( A \):

\[ A = \pi \left( \frac{0.03 \text{ m}}{2} \right)^2 = \pi \times 0.000225 \text{ m}^2 = 0.000706858 \text{ m}^2 \]

Next, we calculate the volumetric flow rate \( Q \):

\[ Q = 0.80 \times 0.000706858 \text{ m}^2 \times \sqrt{2 \times 9.81 \text{ m} \cdot \text{s}^{-2} \times 3.2 \text{ m}} \]

\[ Q = 0.80 \times 0.000706858 \text{ m}^2 \times \sqrt{62.7584 \text{ m}^2 \cdot \text{s}^{-2}} \]

\[ Q = 0.80 \times 0.000706858 \text{ m}^2 \times 7.9219 \text{ m} \cdot \text{s}^{-1} \]

\[ Q = 0.00045242 \text{ m}^3 \cdot \text{s}^{-1} \]

Finally, we find the initial mass flow rate \( \dot{m} \):

\[ \dot{m} = 7000 \text{ kg} \cdot \text{m}^{-3} \times 0.00045242 \text{ m}^3 \cdot \text{s}^{-1} \]

\[ \dot{m} = 3.16694 \text{ kg} \cdot \text{s}^{-1} \]

Therefore, the initial mass flow rate through the nozzle is approximately \( $3.17$  \) kg/s.

Answer:

1. \( 3.17 \) kg/s";-;31.0 TO 32.0;0;
Fluid;3;G-META-16-36;MATCH;59;Match entities listed in Column I with their correct dimensions given in Column II:   Column I: [[P] Drag coefficient, [Q] Mass transfer coefficient, [R] Viscosity, [S] Mass flux]  Column II: [[1] $ML^(-1)T^(-1)$, [2] $ML^(-2)T^(-1)$, [3] $M^(0)L^(0)T^(0)$, [4] $M^(0)LT^(-1)$]    Options: (A) P-3, Q-4, R-1, S-2 (B) P-3, Q-1, R-2, S-4 (C) P-1, Q-4, R-2, S-3 (D) P-4, Q-3, R-1, S-2;"To solve this problem, we need to understand the dimensions of each entity in Column I and match them with the dimensions given in Column II.

1. Drag coefficient (P): This is a dimensionless quantity, which means it has no units. Therefore, its dimensions are $M^(0)L^(0)T^(0)$.

2. Mass transfer coefficient (Q): This has dimensions of velocity, which are $LT^(-1)$. However, none of the options in Column II directly match this. We need to consider the context and the options given. Since mass transfer coefficient is related to mass flux, which has dimensions of $ML^(-2)T^(-1)$, we can infer that the mass transfer coefficient might have dimensions of $ML^(-2)T^(-1)$ as well. But, given the options, the closest match is $ML^(-1)T^(-1)$, which is option 1.

3. Viscosity (R): Viscosity is the measure of a fluid's resistance to flow, and its dimensions are $ML^(-1)T^(-1)$. This matches option 1 in Column II.

4. Mass flux (S): Mass flux is the rate of mass flow through a unit area, and its dimensions are $ML^(-2)T^(-1)$. This matches option 2 in Column II.

Therefore, the correct match is:

P-3, Q-1, R-1, S-2

However, this option is not available in the given choices. It seems there might be a mistake in the question or the options provided. Given the options, the closest correct match is:

(B) P-3, Q-1, R-2, S-4

But please note that this answer assumes that the mass transfer coefficient (Q) has dimensions of $ML^(-1)T^(-1)$, which might not be accurate. The correct dimensions for the mass transfer coefficient should be $ML^(-2)T^(-1)$, but this option is not available.

So, the answer, based on the given options, is:

(B) P-3, Q-1, R-2, S-4

But please note the caveat mentioned above.

Answer:

(B) P-3, Q-1, R-2, S-4";-;A;0;
Material manufacturing;41;G-META-16-37;NUM;43;Direct Reduced Iron (DRI) produced from a gas based process contains Fe, FeO, C and remainder being gangue. The chemical composition of DRI is: Total Fe = 92 wt.% and Metallic Fe = 84 wt.%. The weight percent of FeO in DRI is?;"To find the weight percent of FeO in DRI, we first need to determine the weight percent of carbon (C) and gangue in the DRI. Since the total weight percent of Fe is 92%, the remaining 8% must be the combined weight percent of C and gangue.

We know that the metallic Fe (Fe^0) content is 84 wt.%, so the remaining Fe content must be in the form of FeO. Since the total Fe content is 92 wt.%, the weight percent of FeO is:

FeO = Total Fe - Metallic Fe
FeO = 92 wt.% - 84 wt.%
FeO = 8 wt.%

Therefore, the weight percent of FeO in DRI is $8\%$ .";-;10.0 TO 10.5;0;
Material manufacturing;42;G-META-16-38;NUM;50;Mould heat flux ($q_m$) for billet casters is expressed (in SI unit) as a function of distance below the meniscus (z). $q_m$ (z) = [2.67 - 0.33$(z/U_(c))^(0.5)$] * $10^6$. If mould length ($L_m$) is 0.8 m and casting speed ($U_c$) is 0.2 $m.s^(-1)$, the average mould flux (in MW.$m^(-2)$) is?;"To find the average mould heat flux, we need to integrate the given function over the mould length and then divide by the mould length.

The given function for mould heat flux is:
\[ q_m(z) = [2.67 - 0.33(z/U_c)^{0.5}] \times 10^6 \]

The average mould heat flux (\( \overline{q_m} \)) is given by:
\[ \overline{q_m} = \frac{1}{L_m} \int_{0}^{L_m} q_m(z) dz \]

Substitute the given function for \( q_m(z) \) into the integral:
\[ \overline{q_m} = \frac{1}{L_m} \int_{0}^{L_m} [2.67 - 0.33(z/U_c)^{0.5}] \times 10^6 dz \]

Now, integrate the function with respect to \( z \):
\[ \overline{q_m} = \frac{1}{L_m} \left[ 2.67z - 0.33 \times \frac{2}{3} \times (z/U_c)^{1.5} \right] \times 10^6 \Bigg|_{0}^{L_m} \]

\[ \overline{q_m} = \frac{1}{L_m} \left[ 2.67L_m - 0.22 \times (L_m/U_c)^{1.5} \right] \times 10^6 \]

Now, substitute the given values for \( L_m \) and \( U_c \):
\[ \overline{q_m} = \frac{1}{0.8} \left[ 2.67 \times 0.8 - 0.22 \times (0.8/0.2)^{1.5} \right] \times 10^6 \]

\[ \overline{q_m} = \left[ 2.67 - 0.22 \times (4)^{1.5} \right] \times 10^6 \]

\[ \overline{q_m} = \left[ 2.67 - 0.22 \times 8 \right] \times 10^6 \]

\[ \overline{q_m} = \left[ 2.67 - 1.76 \right] \times 10^6 \]

\[ \overline{q_m} = 0.91 \times 10^6 \]

\[ \overline{q_m} = 0.91 \text{ MW/m}^2 \]

So, the average mould heat flux is $0.91$  MW/m².";-;2.0 TO 2.5;0;
Material manufacturing;43;G-META-16-39;NUM;49;In BOF steelmaking, 5 metric ton of lime containing 90 wt.% CaO is used to refine 100 metric ton of hot metal containing 93.2 wt.% Fe. The slag produced during refining contains 40 wt.% CaO and 22 wt.% FeO. Neglecting material losses, the yield of Fe (in %) is?;"To find the yield of Fe, we need to calculate the amount of Fe in the slag and subtract it from the total amount of Fe in the hot metal. Then, we can find the percentage of Fe that remains after refining.

First, let's find the amount of CaO in the lime:
5 metric ton of lime * 90 wt.% CaO = 4.5 metric ton of CaO

Now, let's find the amount of Fe in the hot metal:
100 metric ton of hot metal * 93.2 wt.% Fe = 93.2 metric ton of Fe

Next, we need to find the amount of CaO and FeO in the slag. Since the slag contains 40 wt.% CaO and 22 wt.% FeO, the remaining 38 wt.% is other components. Let's assume the total weight of the slag is S metric ton. Then:

0.40S = 4.5 metric ton (amount of CaO in the slag)
S = 4.5 / 0.40
S = 11.25 metric ton (total weight of the slag)

Now we can find the amount of FeO in the slag:
0.22 * 11.25 metric ton = 2.475 metric ton of FeO

Since FeO is formed from Fe in the hot metal, we can find the amount of Fe that was converted to FeO:
FeO = Fe2O3 (hematite) + C (coke) -> Fe + CO2
FeO contains 72.36 wt.% Fe, so:

2.475 metric ton of FeO * 72.36 wt.% Fe = 1.79 metric ton of Fe

Now we can find the yield of Fe:
Yield of Fe = (Total Fe - Fe converted to FeO) / Total Fe * 100%
Yield of Fe = (93.2 - 1.79) / 93.2 * 100%
Yield of Fe = 91.41 / 93.2 * 100%
Yield of Fe = 98.07%

Therefore, the yield of Fe is approximately 98.07%.

Answer:
- The yield of Fe is approximately 98.07%.";98,07;97.5 TO 98.3;1;
Thermodynamics;61;G-META-16-4;MCQS;45;The first law of thermodynamics can be stated as [where, E, Q and W denote internal energy, heat and work, respectively]  (A) dE = δQ – δW (B) dQ = dE – δW (C) δW = dQ + dE (D) dW = δQ – δE;" The correct statement of the first law of thermodynamics is:

(A) dE = δQ – δW

This means that the change in internal energy (dE) of a system is equal to the heat added to the system (δQ) minus the work done by the system (δW).

So the final answer is $\boxed{(A)}$.";A;A;1;
Thermodynamics;98;G-META-16-40;NUM;41;In vacuum degassing of steel, 14 ppm of dissolved nitrogen is in equilibrium with 1 mbar of nitrogen gas at 1873 K. At the same temperature, if the pressure is lowered to 0.7 mbar, the equilibrium nitrogen content (in ppm) is?;"To solve this problem, we can use the ideal gas law and the equilibrium constant expression. However, since we are dealing with a constant temperature and only a change in pressure, we can use the following relationship based on Henry's Law:

The amount of dissolved gas (C) is directly proportional to the partial pressure of the gas (P) above the solution, given by the equation:

C = k * P

where k is the Henry's Law constant, which is dependent on the specific gas, the solvent, and the temperature.

In this case, we are given that at 1873 K, 14 ppm of dissolved nitrogen is in equilibrium with 1 mbar of nitrogen gas. We can use this information to find the Henry's Law constant (k) at this temperature:

k = C/P = 14 ppm / 1 mbar = 14 ppm/mbar

Now, we want to find the new equilibrium nitrogen content (C') when the pressure is lowered to 0.7 mbar. We can use the same Henry's Law constant (k) since the temperature remains the same:

C' = k * P' = 14 ppm/mbar * 0.7 mbar = 9.8 ppm

Therefore, at the same temperature and a pressure of 0.7 mbar, the equilibrium nitrogen content is approximately 9.8 ppm.

Answer:
- The equilibrium nitrogen content at 0.7 mbar and 1873 K is approximately 9.8 ppm.";-;11.6 TO 11.8;0;
Thermodynamics;63;G-META-16-42;MCQS;85;Zinc oxide is reduced at a constant temperature in a closed reactor using ZnO(s) and C(s) as the only starting materials. The following reactions are assumed to be at thermodynamic equilibrium: ZnO(s) + C(s) = Zn(g) + CO(g) and  2CO(g) = $CO_2$(g) + C(s). Assume ideal gas behaviour. Based on mole balance, the relationship applicable to the system at equilibrium is  (A)	$p_(Zn)$ = $p_(CO)$ + $2*p_(CO_2)$ (B) $p_(Zn)$ = 2*$p_(CO)$ + $p_(CO_2)$ (C) $p_(Zn)$ = $p_(CO)$ + $p_(CO_2)$ (D) $p_(Zn)$ = 0.5*$p_(CO)$ + $2*p_(CO_2)$;"To solve this problem, we need to use the given reactions and the concept of mole balance. The reactions are:

1. ZnO(s) + C(s) = Zn(g) + CO(g)
2. 2CO(g) = CO2(g) + C(s)

From reaction 1, we can see that Zn and CO are produced in a 1:1 molar ratio. Therefore, the partial pressures of Zn and CO will be equal at equilibrium, assuming ideal gas behavior. So, we have:

\[ p_{Zn} = p_{CO} \]

From reaction 2, we can see that CO2 is produced from CO in a 1:2 molar ratio. However, this reaction does not directly involve Zn, so it does not affect the relationship between the partial pressures of Zn and CO.

Therefore, the relationship applicable to the system at equilibrium, based on mole balance, is:

\[ p_{Zn} = p_{CO} \]

This relationship does not directly match any of the given options, but we can see that option (C) $p_{Zn} = p_{CO} + p_{CO2}$ is the closest, as it includes $p_{CO}$ and does not contradict the relationship we derived. However, it also includes $p_{CO2}$, which is not directly related to $p_{Zn}$ in a 1:1 manner according to the given reactions.

Given the options and the information provided, the best answer would be (C) $p_{Zn} = p_{CO} + p_{CO2}$, but it's important to note that this option does not perfectly match the derived relationship $p_{Zn} = p_{CO}$.

\[ (C) \]";C;A;0;
Mechanical;75;G-META-16-48;NUM;63;Given data (for glass plate): Young’s Modulus = 70 GPa, Surface energy per unit area = 1 $J.m^(-2)$. A glass plate has two parallel cracks. One of them is an internal crack of length 5 μm and the other is a surface crack of length 3 μm. A tensile stress is applied perpendicular to the crack surfaces. The fracture stress (in MPa) is?;"To solve this problem, we need to calculate the fracture stress for both the internal and surface cracks and then compare them to find the critical fracture stress that would cause the glass plate to fail.

For an internal crack, the fracture stress (σ) can be calculated using the following formula:

σ = √(2Eγ/πa)

where E is Young's Modulus, γ is the surface energy per unit area, and a is the half-length of the crack.

For the internal crack of length 5 μm, the half-length is 2.5 μm or 2.5 x 10^-6 m. Plugging in the given values:

σ = √(2 * 70 * 10^9 * 1 / (π * 2.5 * 10^-6)) = 11,785 MPa

For a surface crack, the fracture stress can be calculated using the following formula:

σ = √(2Eγ/πa) * √(1 - a/c)

where c is the distance from the crack mouth to the edge of the plate. Since this distance is not given, we cannot calculate the exact value of the fracture stress for the surface crack. However, we know that the term √(1 - a/c) is always less than 1, so the fracture stress for the surface crack will be less than that for the internal crack.

Therefore, the critical fracture stress for the glass plate is determined by the internal crack, which is 11,785 MPa. However, this value is extremely high and may not be realistic for a glass plate. It's possible that there may be an error in the given values or in the interpretation of the problem.

Answer: The fracture stress is 11,785 MPa, but this value should be verified as it seems unrealistically high for a glass plate.";-;115 TO 125;0;
Mechanical;76;G-META-16-49;NUM;37;A tensile stress is applied along the [100] direction in a FCC metal crystal. The critical resolved shear stress is 6 MPa. The tensile stress (in MPa) required for initiating slip on the (111) slip plane is?;"To solve this problem, we need to use the Schmid's Law, which states that the critical resolved shear stress (CRSS) is the component of the applied tensile stress that lies in the direction of slip and on the slip plane. The CRSS is given by:

CRSS = σ * cos(φ) * cos(λ)

where σ is the applied tensile stress, φ is the angle between the tensile axis and the slip plane normal, and λ is the angle between the tensile axis and the slip direction.

In this case, the tensile stress is applied along the [100] direction in a FCC crystal, and the slip plane is (111). The slip direction in a FCC crystal is <110>.

First, we need to find the angle between the tensile axis and the slip plane normal. The [100] direction is perpendicular to the (100) plane, and the (111) plane is at an angle of 54.74 degrees to the (100) plane. Therefore, the angle between the tensile axis and the slip plane normal is 90 - 54.74 = 35.26 degrees.

Next, we need to find the angle between the tensile axis and the slip direction. The [100] direction is at an angle of 45 degrees to the <110> slip direction.

Now we can use Schmid's Law to find the tensile stress required for initiating slip:

6 MPa = σ * cos(35.26) * cos(45)

Solving for σ, we get:

σ = 6 MPa / (cos(35.26) * cos(45)) = 10.61 MPa

Therefore, the tensile stress required for initiating slip on the (111) slip plane is 10.61 MPa.

Answer: [10.61 MPa]";-;14.0 TO 15.5;0;
Phase transition;25;G-META-16-5;MCQS;74;In a typical Ellingham diagram for the oxides, the C + $O_2$ = $CO_2$ line is nearly horizontal because  (A) The slope of the line is equal to the enthalpy change at standard state, which is approximately zero in this case (B) The slope of the line is equal to the entropy change at standard state, which is approximately zero in this case (C) $CO_2$ shows non-ideal behaviour (D) $CO_2$ is a gaseous oxide;"The correct answer is (D) $CO_2$ is a gaseous oxide.

In an Ellingham diagram, the slope of the line for a reaction represents the change in entropy (ΔS) for the reaction. Since $CO_2$ is a gaseous oxide, the change in entropy for the reaction C + $O_2$ = $CO_2$ is relatively large, which results in a nearly horizontal line in the Ellingham diagram. This is because the entropy change for a reaction involving gases is typically larger than for reactions involving only solids or liquids.

Therefore, the statement (B) is not correct because the slope of the line is not equal to the entropy change at standard state, but rather it is proportional to the entropy change. The statement (C) is also not correct because $CO_2$ does not show non-ideal behavior under standard conditions. The statement (A) is not correct because the slope of the line is not equal to the enthalpy change at standard state, but rather it is proportional to the enthalpy change divided by the temperature.

Answer: (D) $CO_2$ is a gaseous oxide.";D;B;0;
Atomic structure;68;G-META-16-50;NUM;24;For a bcc metal the ratio of the surface energy per unit area of the (100) plane to that of the (110) plane is;"The surface energy per unit area of a crystal plane is inversely proportional to the interplanar spacing (d-spacing) of that plane. In a body-centered cubic (bcc) crystal structure, the d-spacing of the (100) plane is given by:

d100 = a/2

where a is the lattice constant. The d-spacing of the (110) plane is given by:

d110 = a/(2^(1/2))

The ratio of the surface energy per unit area of the (100) plane to that of the (110) plane is therefore:

(Surface energy per unit area of (100) plane) / (Surface energy per unit area of (110) plane) = d110 / d100 = (a/(2^(1/2))) / (a/2) = 2^(1/2)

So the answer is:

* 2^(1/2)";1.41;1.3 TO 1.5;1;
Mechanical;43;G-META-16-51;MCQS-NUM;37;"Given: [$E_(glass fiber)$ = 70 GPa; $E_(polymer)$ = 3.5 GPa]. For a polymer reinforced with 40 vol.% glass fiber, the elastic modulus (in GPa) along the transverse direction is   (A) 5.6 (B) 8.1 (C) 30.1 (D) 43.4";"To solve this problem, we can use the rule of mixtures for composite materials. However, since we are looking for the elastic modulus in the transverse direction, we need to use a modified version of the rule of mixtures that takes into account the Poisson's ratio of the materials.

The elastic modulus in the transverse direction ($E_2$) for a composite material with unidirectional fibers can be approximated by:

$$E_2 = \frac{E_{matrix} \cdot E_{fiber}}{V_{matrix} \cdot E_{fiber} + V_{fiber} \cdot E_{matrix}}$$

where $E_{matrix}$ and $E_{fiber}$ are the elastic moduli of the matrix and fiber materials, respectively, and $V_{matrix}$ and $V_{fiber}$ are the volume fractions of the matrix and fiber materials, respectively.

Given:
- $E_{fiber}$ = 70 GPa
- $E_{matrix}$ = 3.5 GPa
- $V_{fiber}$ = 0.4 (40 vol.%)
- $V_{matrix}$ = 0.6 (since $V_{fiber} + V_{matrix} = 1$)

Plugging these values into the equation, we get:

$$E_2 = \frac{3.5 \cdot 70}{0.6 \cdot 70 + 0.4 \cdot 3.5} = \frac{245}{42 + 1.4} = \frac{245}{43.4} \approx 5.65$$

Therefore, the elastic modulus along the transverse direction is approximately 5.65 GPa, which is closest to option (A) 5.6.

So the correct answer is $\text{(A) 5.6}$.";A;A;1;
Material manufacturing;74;G-META-16-52;NUM;47;In a sand-mould, a sprue of 0.25 m height and a top cross-section area of 2.2 $m^2$ is provided to maintain the melt flow rate at 4 $m^3.s^(-1)$. To prevent aspiration of molten metal, the maximum cross-section area (in $m^2$) at the base of the sprue is?;"To solve this problem, we can use the principle of conservation of mass, which states that the mass flow rate into a system must equal the mass flow rate out of the system. In this case, the mass flow rate of the molten metal entering the sprue at the top must equal the mass flow rate exiting the sprue at the bottom.

The mass flow rate is given by the product of the density of the molten metal (ρ), the cross-sectional area (A), and the velocity (v) of the molten metal. Since the density of the molten metal is constant, we can write the mass flow rate as:

ρA1v1 = ρA2v2

where A1 is the cross-sectional area at the top of the sprue, A2 is the cross-sectional area at the bottom of the sprue, v1 is the velocity of the molten metal at the top of the sprue, and v2 is the velocity of the molten metal at the bottom of the sprue.

We are given that the melt flow rate is 4 m^3/s, which means that the volume of molten metal entering the sprue per second is 4 m^3. Since the density of the molten metal is constant, we can also say that the mass flow rate is constant. Therefore, we can write:

A1v1 = A2v2

We are also given that the height of the sprue is 0.25 m and the cross-sectional area at the top of the sprue is 2.2 m^2. We can use Bernoulli's equation to relate the velocity of the molten metal at the top and bottom of the sprue:

P1 + ρgh1 + 1/2ρv1^2 = P2 + ρgh2 + 1/2ρv2^2

where P1 and P2 are the pressures at the top and bottom of the sprue, respectively, g is the acceleration due to gravity, h1 is the height at the top of the sprue, and h2 is the height at the bottom of the sprue.

Since the pressure at the top and bottom of the sprue is atmospheric pressure, we can set P1 = P2 = Patm. We can also set h2 = 0, since we are interested in the velocity of the molten metal at the bottom of the sprue. Therefore, we can simplify Bernoulli's equation to:

ρgh1 + 1/2ρv1^2 = 1/2ρv2^2

We can solve for v2 in terms of v1:

v2 = sqrt(2gh1 + v1^2)

Substituting this expression for v2 into the mass flow rate equation, we get:

A1v1 = A2sqrt(2gh1 + v1^2)

We can solve for A2:

A2 = A1v1/sqrt(2gh1 + v1^2)

Substituting the given values, we get:

A2 = (2.2 m^2)(4 m^3/s)/sqrt(2(9.8 m/s^2)(0.25 m) + (4 m^3/s)^2/(2.2 m^2))

A2 = 8.8 m^2/sqrt(4.9 + 7.27)

A2 = 8.8 m^2/sqrt(12.17)

A2 = 2.5 m^2

Therefore, the maximum cross-sectional area at the base of the sprue is 2.5 m^2.

Answer: [2.5 m^2]";-;1.7 TO 1.9;0;
Material manufacturing;75;G-META-16-53;MCQS-NUM;42;[The mould constant is 2 s/$mm^2$.] For casting a cylindrical aluminum bloom having a length of 1000 mm and diameter of 750 mm, the approximate solidification time (in minutes) estimated using Chvorinov’s rule is   (A) 45 (B) 316 (C) 440 (D) 620;"To solve this problem, we will use Chvorinov's rule, which states that the solidification time of a casting is proportional to the square of its volume divided by its surface area. The constant of proportionality is the mould constant, which is given as 2 s/$mm^2$ in this case.

First, let's calculate the volume and surface area of the cylindrical aluminum bloom.

The volume (V) of a cylinder is given by:
\[ V = \pi r^2 h \]
where r is the radius and h is the height (or length in this case).

Given that the diameter is 750 mm, the radius (r) is half of that, which is 375 mm. The length (h) is given as 1000 mm.

\[ V = \pi (375)^2 (1000) \]
\[ V = \pi (140625) (1000) \]
\[ V = 140625000 \pi \ mm^3 \]

The surface area (A) of a cylinder is given by:
\[ A = 2 \pi r h + 2 \pi r^2 \]
\[ A = 2 \pi (375) (1000) + 2 \pi (375)^2 \]
\[ A = 750000 \pi + 281250 \pi \]
\[ A = 1031250 \pi \ mm^2 \]

Now, we can calculate the solidification time (t) using Chvorinov's rule:
\[ t = k \left( \frac{V}{A} \right)^2 \]
where k is the mould constant (2 s/$mm^2$).

\[ t = 2 \left( \frac{140625000 \pi}{1031250 \pi} \right)^2 \]
\[ t = 2 \left( \frac{140625000}{1031250} \right)^2 \]
\[ t = 2 \left( 136.3636 \right)^2 \]
\[ t = 2 \left( 18629.1664 \right) \]
\[ t = 37258.3328 \ s \]

To convert this time into minutes, we divide by 60:
\[ t = \frac{37258.3328}{60} \]
\[ t = 620.9722 \ minutes \]

Therefore, the approximate solidification time is closest to option (D) 620 minutes.

Answer: [D] 620";D;D;1;
Thermodynamics;64;G-META-16-54;MCQS-NUM;50;A liquid phase sintered SiC-Ni composite has a solid-solid grain boundary energy ($γ_(SiC-SiC)$) of 0.80 $J.m^(-2)$ and a solid-liquid ($γ_(SiC-Ni)$) interfacial energy of 0.45 $J.m^(-2)$. For a SiC grain size of 20 µm, the average interparticle (SiC-SiC) neck size (in µm) is:  (A) 3.03 (B) 4.28 (C) 9.16 (D) 18.32;"To solve this problem, we need to use the Young-Laplace equation for the equilibrium of a liquid meniscus between two solid particles, which is given by:

ΔP = 2γ/r

where ΔP is the pressure difference across the interface, γ is the surface tension (or interfacial energy), and r is the radius of curvature of the meniscus.

In this case, we are looking for the average interparticle (SiC-SiC) neck size, which is related to the radius of curvature of the meniscus. The pressure difference across the interface is due to the difference in surface energies between the solid-solid and solid-liquid interfaces, which is given by:

ΔP = γ_(SiC-SiC) - γ_(SiC-Ni)

Substituting the given values, we get:

ΔP = 0.80 J/m^2 - 0.45 J/m^2 = 0.35 J/m^2

The radius of curvature of the meniscus is related to the neck size (d) by:

r = d/2

Substituting this into the Young-Laplace equation, we get:

ΔP = 2γ/r = 2γ/(d/2) = 4γ/d

Rearranging for d, we get:

d = 4γ/ΔP

Substituting the given values, we get:

d = 4 \* 0.80 J/m^2 / 0.35 J/m^2 = 9.14 µm

Therefore, the average interparticle (SiC-SiC) neck size is approximately 9.14 µm, which is closest to option (C) 9.16 µm.

Answer: (C) 9.16 µm";C;C;1;
Mechanical;44;G-META-16-55;MATCH;61;"Match the deformation processes in Column I with the corresponding stress states listed in Column II:  Column I: [[P] Wire Drawing, [Q] Forging, [R] Stretch Forming, [S] Cutting]  Column II: [[1] Direct Compression, [2] Indirect Compression, [3] Tension, [4] Shear]    Options: (A) P-1; Q-2; R-3; S-4 (B) P-1; Q-2; R-4; S-3 (C) P-2; Q-1; R-3; S-4 (D) P-2; Q-1; R-4; S-3";"The correct answer is (C) P-2; Q-1; R-3; S-4.

Explanation:

- Wire Drawing (P) is a metalworking process that uses tensile forces to stretch metal. However, in this case, the process is considered indirect compression because the material is being compressed between the die and the mandrel, which causes the material to flow inward and reduce its cross-sectional area.

- Forging (Q) is a metalworking process that involves the shaping of metal using localized compressive forces. The forces are applied directly to the workpiece, which is why it is considered direct compression.

- Stretch Forming (R) is a metalworking process that involves stretching a sheet or a plate of metal over a die to form a desired shape. The process is considered tension because the metal is being stretched beyond its yield point.

- Cutting (S) is a metalworking process that involves the removal of material from a workpiece using a sharp tool. The process is considered shear because the material is being cut by applying a shearing force.";C;C;1;
Thermodynamics;62;G-META-16-6;MCQS;34;Activation energy of a chemical reaction, homogeneous or heterogeneous, is graphically estimated from a plot between  (A) k versus T (B) 1/k versus T (C) 1/k versus ln T (D) ln k versus 1/T;"The activation energy of a chemical reaction is graphically estimated from a plot between ln k versus 1/T. This is based on the Arrhenius equation, which is a formula used to calculate the rate constant of a reaction at a given temperature. The equation is:

k = A * e^(-Ea/RT)

where:
k = rate constant
A = pre-exponential factor
Ea = activation energy
R = gas constant
T = temperature (in Kelvin)

Taking the natural logarithm of both sides gives:

ln k = ln A - (Ea/R) * (1/T)

This equation is in the form of a straight line (y = mx + c), where ln k is the y-coordinate, 1/T is the x-coordinate, the slope is -Ea/R, and the y-intercept is ln A. Therefore, a plot of ln k versus 1/T will give a straight line, and the activation energy (Ea) can be determined from the slope of this line.

So, the correct answer is (D) ln k versus 1/T.

Answer:
[D] ln k versus 1/T";D;D;1;
Material Applications;39;G-META-16-7;MCQS;22;The passive film in stainless steel forms above the  (A) Primary passive potential (B) Breakdown potential (C) Trans-passive potential (D) Pitting potential;" The correct answer is (A) Primary passive potential. The passive film in stainless steel forms above the primary passive potential. This film helps protect the stainless steel from corrosion.

Answer:
(A) Primary passive potential";A;A;1;
