topic;level_1;qids;qstr;num_words;questions;result;filtered_result;correct_result;overlap;error_type
Material Applications;42;G-META-17-17;MCQS;31;Both creep resitance and tensile strength of a metal can be enhanced by  (A) increase in the grain size (B) decrease in the grain size (C) addition of dispersoids (D) annealing;"To answer this question, we need to study the given options:

(A) Increase in the grain size
(B) Decrease in the grain size
(C) Addition of dispersoids
(D) Annealing

Grain size influences the creep resistance and tensile strength of a metal in the following ways:

* Increase in grain size (A) normally lowers the creep resistance and tensile strength due to grain boundary weakening.
* Decrease in grain size (B) generally increases the creep resistance and tensile strength due to grain boundary strengthening.
* Addition of dispersoids (C) may increase the creep resistance by increasing the grain boundary strengthening.
* Annealing (D) can improve grain boundary coordination, leading to increased tensile strength.

In light of these effects, increase in grain size (A) and addition of dispersoids (C) would not typically enhance creep resistance, as grain boundaries weaken. Decrease in grain size (B) typically enhances creep resistance and tensile strength. Annealing (D) can enhance tensile strength.

**Correct Answer:**

1. B - Decrease in the grain size
(
2. D - Annealing";;C;0;
Mechanical;45;G-META-17-18;MCQS;22;Stress required to operate a Frank-Read source of length L is approximately given by:  (A) Gb/L (B) $Gb^2$/L (C) $Gb^(2)/L^(2)$ (D) $Gb^(2)/2L^2$;"A question about materials science!

A Frank-Read source is a type of dislocation source that is commonly used to model the behavior of dislocations in crystals. The stress required to operate a Frank-Read source is related to the length of the source, L, and the line tension, Gb, where G is the shear modulus and b is the Burgers vector.

The correct answer is:

(D) $Gb^2/2L^2$

This is because the stress required to operate a Frank-Read source is proportional to the square of the line tension (Gb) and inversely proportional to the square of the length of the source (L^2). The factor of 1/2 is due to the geometry of the Frank-Read source.

Here is the list of answers:

* (A) Gb/L: Incorrect
* (B) $Gb^2$/L: Incorrect
* (C) $Gb^2$/L^2: Incorrect
* (D) $Gb^2/2L^2$: Correct";;A;0;
Atomic structure;90;G-META-17-19;NUM;40;"Given: $λ_(CuKα)$ = 0.154 nm; lattice parameter of the metal = 0.36 nm. The second peak in the powder X-ray diffraction pattern of a FCC metal occurs at what Bragg angle θ (in degrees)? (answer up to two decimal places)";"Since the metal has a face-centered cubic (FCC) structure, the lattice parameter is related to the distance between the centers of two adjacent atoms in the lattice. In FCC, this distance is given by:

d = a/√2

where a is the lattice parameter. Given that a = 0.36 nm, we can calculate d:

d = 0.36 nm / √2 ≈ 0.255 nm

The second peak in the powder X-ray diffraction pattern corresponds to the (220) reflection, which has a d-spacing of:

d = a/√8

Substituting the value of a, we get:

d ≈ 0.255 nm

The Bragg equation relates the wavelength of the X-ray radiation (λ) to the d-spacing and the Bragg angle (θ):

2d sin(θ) = λ

Rearranging to solve for θ, we get:

θ = arcsin(λ / (2d))

Substituting the values, we get:

θ = arcsin((0.154 nm) / (2 × 0.255 nm)) ≈ 26.55°

Rounding to two decimal places, the correct answer is:

[26.55]

Note: The FCC structure has a simple cubic lattice with an additional atom at the center of each face. This additional atom does not affect the calculation of the lattice parameter or the Bragg angle.";;24.00 TO 26.00;0;
Mechanical;46;G-META-17-20;NUM;30;A rod is elastically deformed by a uniaxial stress resulting in a strain of 0.02. If the Poisson's ratio is 0.3, the volumetric strain is?(answer up to three decimal places);"To solve this problem, we can use the following equations:

1. Uniaxial strain (ε) is related to the Poisson's ratio (ν) and the volumetric strain (εv) as:

εv = ε + 2νε

2. The given strain (ε) is 0.02.

Substituting the given values into the equation above, we get:

εv = 0.02 + 2(0.3)(0.02)
= 0.02 + 0.012
= 0.032

So, the volumetric strain (εv) is 0.032.

**Correct answer:**

* 0.032";;0.006 TO 0.010;0;
Mechanical;79;G-META-17-22;NUM;36;A material which shows power law behavior,  σ = 50*$ε^(0.3)$, is being wire drawn. The maxium strain per pass in annealed condition (assume ideal work and efficiency η = 1) is?(answer up to two decimal places);"Let's break down the problem step by step:

1. The material shows power law behavior, which means that the stress (σ) is proportional to the strain (ε) raised to a power (n). In this case, the power law behavior is given as σ = 50*ε^(0.3).
2. The material is being wire drawn, which means that it is being stretched or deformed in a specific way.
3. The maximum strain per pass in the annealed condition is the maximum amount of strain that the material can withstand before it becomes too stressed and deforms excessively.
4. Since the efficiency (η) is assumed to be 1, it means that all the work done on the material is converted into strain.

To find the maximum strain per pass, we can rearrange the power law equation to solve for ε:

ε = (σ / 50)^(1/0.3)

Since the maximum strain per pass is the maximum value of ε, we can set the derivative of ε with respect to σ equal to 0 and solve for σ:

dε/dσ = (1/0.3) * (σ / 50) ^ (-0.2) = 0

Solving for σ, we get:

σ = 50 * (0.3)^(3/2) = 50 * 0.35155 = 17.576

Now, we can find the maximum strain per pass by plugging this value of σ back into the original equation:

ε = (17.576 / 50)^(1/0.3) = 0.2454

Rounded to two decimal places, the answer is:

[0.25]

Note that the answer is a strain value, which is a dimensionless quantity.";;1.20 TO 1.40;0;
Material Applications;43;G-META-17-24;MCQS;24;Which one of the following manufacturing techniques is used for making window glass?  (A) Investment casting (B) Patenting (C) Spray forming (D) Float-bath method;"Based on the context provided, I can answer the question as follows:

The correct answer is (D) Float-bath method.

Explanation: Float-bath method is a manufacturing technique used to produce flat glass, such as window glass. This method involves floating molten glass on a bath of molten tin, where it spreads out and forms a flat, smooth sheet. The glass is then annealed (heat-treated) to relieve any stresses and make it suitable for use in windows and other applications.

Here is the list with the correct answer:

* (A) Investment casting: Not used for making window glass
* (B) Patenting: Not a manufacturing technique
* (C) Spray forming: Not used for making window glass
* (D) Float-bath method: Used for making window glass";;D;1;
Material testing;3;G-META-17-25;MCQS;25;Dye penetrant test is based on the principle of   (A) polarizes sound waves in liquid (B) magnetic domain (C) absorption of X-rays (D) capillary action ;"Based on the context provided, I'll answer the question.

The Dye Penetrant Test is a non-destructive testing (NDT) method used to detect surface-breaking defects in materials. It's based on the principle of capillary action, where a dye is applied to the surface of the material and drawn into any cracks or defects by capillary action.

So, the correct answer is:

(D) capillary action";;D;1;
Thermodynamics;99;G-META-17-32;NUM;68;Given: (i) Ambient temperature = 298K, (ii) emissivity of steel = 0.8, (iii) convective heat transfer coefficient = 4.6 $W.m^(-2).K^(-1), (iv) Stefan- Boltzmann constant(σ) = 5.7 * $10^(-8)W.m^(-2).k^(-4)$. A continuous cast steel slab, 1m * 1m * 0.1m, at 1298 K cools in air. The initial rate of heat loss (in KW) from the top surface of slab by radiation and convection is?(answer up to two decimal places);"To solve this problem, we need to calculate the heat loss from the top surface of the steel slab by radiation and convection.

Heat loss by radiation:

The radiation heat transfer rate (Q_rad) can be calculated using the Stefan-Boltzmann equation:

Q_rad = εσAT^4

where ε is the emissivity of the steel (0.8), σ is the Stefan-Boltzmann constant (5.7 * 10^(-8) W/m^2.K^4), A is the area of the top surface of the slab (1m * 1m = 1m^2), and T is the temperature of the slab (1298 K).

Q_rad = 0.8 * 5.7 * 10^(-8) * 1 * (1298)^4 = 0.8 * 5.7 * 10^(-8) * 1 * 1.74 * 10^7 = 6.33 kW

Heat loss by convection:

The convective heat transfer rate (Q_conv) can be calculated using the convective heat transfer coefficient (h) and the temperature difference between the slab and the air:

Q_conv = hA(T_slab - T_air)

where h is the convective heat transfer coefficient (4.6 W/m^2.K), A is the area of the top surface of the slab (1m * 1m = 1m^2), T_slab is the temperature of the slab (1298 K), and T_air is the ambient temperature (298 K).

Q_conv = 4.6 * 1 * (1298 - 298) = 4.6 * 1 * 1000 = 4600 W = 4.6 kW

Total heat loss:

The total heat loss (Q_total) is the sum of the heat loss by radiation and convection:

Q_total = Q_rad + Q_conv = 6.33 kW + 4.6 kW = 10.93 kW

Therefore, the correct answer is:

* 10.93 kW";;130.00 TO 135.00;0;
Material manufacturing;76;G-META-17-34;NUM;72;During the end blow period in LD steelmaking, the de-carburization rate is expressed by the equation: dC/dt = -(c-c*). Here, c and c* are the instantaneous and equilibrium concentration of carbon in steel respectively, in units of wt.%. Given that c* = 0.04 wt.% and c( t = 0 min) = 0.4 wt.%, the concentration of carbon in steel (in wt.%) at t= 1 min is? (answer up to three decimal places);"To solve this problem, we can use the given equation:

dC/dt = -(c-c*)

where dC/dt is the rate of change of carbon concentration with respect to time, c is the instantaneous concentration of carbon, and c* is the equilibrium concentration of carbon.

We are given that c* = 0.04 wt.% and c(t=0 min) = 0.4 wt.%. We want to find the concentration of carbon at t=1 min.

First, we can rewrite the equation as:

dc/dt = -k(c-c*)

where k is a constant.

Since c(t=0 min) = 0.4 wt.%, we can write:

dc/dt = -k(0.4 - 0.04)

Now, we can integrate both sides with respect to time:

∫dc = -k∫(0.4 - 0.04)dt

This gives:

c = -k(0.4 - 0.04)t + C

where C is the constant of integration.

We are given that c(t=0 min) = 0.4 wt.%, so we can substitute t=0 min and c=0.4 wt.% into the equation:

0.4 = -k(0.4 - 0.04)(0) + C

This gives:

C = 0.4

Now, we can substitute t=1 min and c=? into the equation:

c = -k(0.4 - 0.04)(1) + 0.4

Simplifying, we get:

c = 0.04 - 0.36k

We are given that c* = 0.04 wt.%, so we can set up the equation:

0.04 = 0.04 - 0.36k

Solving for k, we get:

k = 1

Now, we can substitute k=1 into the equation:

c = 0.04 - 0.36(1)

c = 0.04 - 0.36

c = 0.008

So, the concentration of carbon in steel at t=1 min is 0.008 wt.%.

**Answer:** 0.008";;0.170 TO 0.175;0;
Thermodynamics;65;G-META-17-35;NUM;28;$CaCO_3$(s) dissociates in a closed system according to the reaction: $CaCO_3$(s) = CaO(s) + $CO_2$(g) Assuming the reaction is in thermodynamic equilibrium, the degree(s) of freedom F is?;"A thermodynamics question!

In a closed system, the number of degrees of freedom (F) is given by:

F = 2 + number of components - number of phases

In this case, we have:

* 2: the two components are CaO and CO2
* 3: we have three phases: solid CaCO3, solid CaO, and gaseous CO2

So, the number of degrees of freedom is:

F = 2 + 3 - 3 = 2

Therefore, the correct answer is:

* 2";;1;0;
Material Applications;44;G-META-17-36;MATCH;88;"A ladle containing molten steel is being discharge. The relevant forces are listed in Column I. Match them with their corresponding expressions in Column II. µ= viscosity, U = characteristic velocity, L = characteristic length, g = acceleration due to gravity, P = Pressure  Column I: [(P) Pressure force, (Q) Inertial force, (R) Gravity force, (S) Viscous force]  Column II: [(1) µUL, (2) $ρgL^3$, (3) $ρU^(2)L^(2), (4) $PL^2$]    (A) P-4; Q-3; R-2; S-1 (B) P-1; Q-3; R-2; S-4 (C) P-2; Q-3; R-4; S-1 (D) P-4; Q-3; R-1; S-2";"Based on the context, it seems that the relevant forces are:

* Pressure force (P): the force exerted by the pressure of the molten steel
* Inertial force (Q): the force due to the motion of the ladle
* Gravity force (R): the force of gravity acting on the ladle
* Viscous force (S): the force due to the viscous behavior of the molten steel

The corresponding expressions are:

* (1) µUL: the velocity-shear rate relationship, where µ is viscosity, U is characteristic velocity, and L is characteristic length
* (2) $ρgL^3$: the gravitational force on the ladle, where ρ is the density of the molten steel and g is acceleration due to gravity
* (3) $ρU^(2)L^(2)$: the inertial force on the ladle, where ρ is the density of the molten steel and U is characteristic velocity
* (4) $PL^2$: the pressure force on the ladle, where P is pressure and L is characteristic length

Based on this, the correct answer is:

D) P-4; Q-3; R-1; S-2";;A;0;
Material manufacturing;44;G-META-17-37;NUM;78;In primary steelmaking, dissolved oxygen(O) reacts with carbon (C) to produce CO(g), at 1atm pressure according to the reaction: C + O = CO(g). The equilibrium constant for this reaction is: logK = (1160/T) + 2.003, where T is in Kelvin. Assuming Henrian activity coefficient of both O and C to be unity, the dissolved oxygen content (in wt.%) of a plain carbon steel melt with 0.7 wt.% C at 1600° C is?(answer up tp four decimal places);"Let's solve the problem step by step.

First, we need to find the value of T. Given that the temperature is 1600°C, we need to convert it to Kelvin:
T = 1600°C + 273.15°K = 1873 K

Next, we need to find the value of logK. Using the given equation, we get:
logK = (1160/T) + 2.003
Substitute T = 1873 K:
logK = (1160/1873) + 2.003
= -0.6145 + 2.003
= 1.3885

Now, we can find the dissolved oxygen content (in wt.%) of the plain carbon steel melt at 1600°C using the equilibrium constant.

We need to find the value of [O] in Henry's law. We are given that the equilibrium constant is equal to the product of the activities of the equilibrium concentrations of O and C, divided by the activity of CO:
[O] × [C] / [CO] = K

Since the activity coefficient is unity, we can consider the activities equal to the concentrations:

[O] × 0.007 (wt% C) / [CO] = 1.3885

Simplify the equation:
[O] = (1.3885 × [CO]) / 0.007

Finally, we can solve for [O]:
[O] = (1.3885 × [CO]) / 0.007
= (1.3885 × 0.7608) / 0.007
= 13.511 wt%

The answer is:

* 13.511 wt%";;0.0010 TO 0.0050;0;
Thermodynamics;66;G-META-17-38;NUM;61;Given: $ΔH°_(298)$ (CO → $CO_2$) = -282000 kJ.(kg-mol $CO)^(-1)$, $C_p(CO_2)$ = 44kJ.(kg-mol $K)^(-1)$. A stoichiometric mixture of CO and pure oxygen at 1 atm and 25°C flows into a combustion reactor. The molar flow rate of CO entering the reactor is $1kg-mol.h^(-1)$. The adiabatic flame temperature(in K) for the combustion of CO with stoichiometric oxygen is?(answer up to two decimal places);"To solve this question, we can use the first law of thermodynamics for an ideal gas process. The first law for an ideal gas process is as follows:

∆U = Q - W

where ∆U is the change in internal energy, Q is the heat added, and W is the work done.

For an adiabatic process, Q = 0, and the heat is simply a function of the temperature change. The work done is also negligible since it's an ideal gas process. So we can rearrange the equation to give:

∆U = W

The work done (W) is given by:

W = ∫(pdA)

where p is the pressure and A is the area. Since the pressure is constant at 1 atm, the work done is just:

W = pA

Now we can use the ideal gas equation to relate the internal energy to the temperature. The ideal gas equation is as follows:

pV = nRT

where p is the pressure, V is the volume, n is the number of moles, R is the universal gas constant, and T is the temperature. Since the process is adiabatic, the temperature change can be expressed as:

T2 = T1(R²)

where T1 is the initial temperature and R is the compression ratio. Combining this with the work equation, we can relate the initial and final temperatures to the compression ratio:

pA = ∫(p(dV)) = ∫(pdV) = ∫(nRT(dV/V)) = ∫(nRdT)

Now we need to relate the initial and final temperatures to the compression ratio. Combining these equations, we get:

pA = ∫(nRdT) = nRT2 - nRT1

Solving for T2:

T2 = (pA + nRT1) / nR

For our problem, we know:

n = 1 kg-mol.
R = 8.314 J/mol.K
A = 1 atm * (kg-mol)^(-1)
∆H°_(298)(CO → $CO_2)$ = -282000 kJ

Combining these values:

T2 = (1 atm * (kg-mol)^(-1) + 1 kg-mol * 8.314 J/mol.K * (25°C)^(-1)) / (8.314 J/mol.K * 1 kg-mol * 8.314 J/mol.K)

Simplifying and solving for T2, we get:

T2 ≈ 2219 K";;6650.00 TO 6750.00;0;
Miscellaneous;6;G-META-17-39;NUM;36;A solution contains $10^(-3)$ M of $Fe^(+3)$ at 25°C. The solubility product of $Fe(OH)_3$ is $10^(-39)$. Assuming activity equals concentration, the minimum pH at which $Fe^(+3)$ will precipitate as $Fe(OH)_3$ is?(answer up to two decimals places);"Let's start by writing the solubility product expression for $Fe(OH)_3$:

$K_{sp} = [Fe^{3+}][OH^-]^3$

We are given that the concentration of $Fe^{3+}$ is $10^{-3}$ M, and we want to find the minimum pH at which it will precipitate as $Fe(OH)_3$. This means that the concentration of $OH^-$ will be such that the product of the concentrations of $Fe^{3+}$ and $OH^-$ is equal to the solubility product.

We can start by writing an expression for the concentration of $OH^-$:

$[OH^-]^3 = \frac{K_{sp}}{[Fe^{3+}]} = \frac{10^{-39}}{10^{-3}} = 10^{-36}$

Taking the cube root of both sides, we get:

$[OH^-] = 10^{-12}$

Now, we can use the pH formula to find the pH:

$pH = -log[OH^-] = -log(10^{-12}) = 12$

So, the minimum pH at which $Fe^{3+}$ will precipitate as $Fe(OH)_3$ is 12.00.

**Correct answer:**

* 12.00";;1.80 TO 2.20;0;
Electrical;29;G-META-17-40;NUM;43;Given: Atomic weight of Zn = 65. A zinc electrowinning cell is being operated at a current of 400A, voltage of 3.5V, and a cathodic current efficiency of 90%. The specific energy consumption (in $kJ.kg^(-1) zinc) is? (answer up to two decimal places);"To solve this problem, we need to calculate the total energy consumption in kWh, and then convert it to kJ/kg-Zn.

The total energy consumption (in kWh) is given by:

Total Energy Consumption = Current (A) x Voltage (V) x Time (h)

Since the current and voltage are given, we need to calculate the time. The current efficiency is given as 90%, which means that 90% of the total current is used for zinc deposition. The remaining 10% is lost as heat, etc. Therefore, the actual current used for zinc deposition is:

Actual Current = 400 A x (90/100) = 360 A

The time required to deposit 1 kg of zinc can be calculated as:

Time = Total Charge / Actual Current
= (400 A x 3.5 V x 3600 s) / 360 A
= 432000 s

Now, we can calculate the total energy consumption:

Total Energy Consumption = 400 A x 3.5 V x 432000 s / 3600 s
= 432 kWh

The specific energy consumption is the total energy consumption per unit mass of zinc. Since the atomic weight of Zn is 65, the mass of 1 kg of Zn is:

Mass of Zn = 1000 g / 65 g/mol = 15.38 mol

The specific energy consumption is:

Specific Energy Consumption = Total Energy Consumption / Mass of Zn
= 432 kWh / 15.38 mol
= 28.03 kJ/mol

To convert this to kJ/kg-Zn, we multiply by the molar mass of Zn:

Specific Energy Consumption = 28.03 kJ/mol x (65 g/mol) / 1000 g/kg
= 18.23 kJ/kg-Zn

Therefore, the correct answer is:

[18.23]

Note: The answer is rounded to two decimal places as per the problem statement.";;11470.00 TO 11580.00;0;
Thermodynamics;67;G-META-17-42;NUM;66;Given: Entropy change associated with heating orthorhombic sulfure from 0K to 368.5 K is 36.86 $J.K^(-1)$. Entropy change asssociated with cooling monoclinic sulfur from 368.5K to 0 K is -37.8 $J.K^(-1)$. Pure orthorhombic sulfure transforms to stable monoclinic sulfure monoclinic sulfure above 368.5K. Applying Third law of thermodynamics, the value of entropy (in $J.K^(-1)$) of transformation of 368.5 K is ?(answer up to two decimal places);"Let's break down the problem step by step:

1. The entropy change associated with heating orthorhombic sulfur from 0K to 368.5K is 36.86 J/K.
2. The entropy change associated with cooling monoclinic sulfur from 368.5K to 0K is -37.8 J/K.
3. Since the transformation from orthorhombic to monoclinic sulfur occurs above 368.5K, we can consider the entropy change associated with this transformation as the difference between the entropy change of heating orthorhombic sulfur and the entropy change of cooling monoclinic sulfur.

ΔS = ΔS_heat - ΔS_cool
= 36.86 J/K - (-37.8 J/K)
= 36.86 J/K + 37.8 J/K
= 74.66 J/K

So, the value of entropy (in J/K) of transformation of 368.5K is 74.66 J/K.

**Correct answer:**

[74.66]";;0.92 TO 0.96;0;
Thermodynamics;68;G-META-17-43;NUM;46;"Given: surface energy γ = 0.177 $J.m^(-2)$; change in volume free energy $ΔG_v$ = -2.8 * $10^8$ $J.m^(-3)$. For homogenous nucleation of solid in a liquid of a pure metal, the critical edge length(in nm) of a cube shaped nucleus is?(answer up to two decimal places)";"To solve this problem, we can use the following equation for the critical edge length (L) of a cube-shaped nucleus:

ΔG_v = 4πγL^2

where ΔG_v is the change in volume free energy, γ is the surface energy, and L is the critical edge length.

Rearranging the equation to solve for L, we get:

L = √(ΔG_v / (4πγ))

Plugging in the given values, we get:

L = √((-2.8 * 10^8 J/m^3) / (4π * 0.177 J/m^2))

L = √(3.45 * 10^7 J/m^2 / (4π * 0.177 J/m^2))

L = √(3.45 * 10^7 / (4π * 0.177))

L = √(3.45 * 10^7 / 0.2234)

L = √(15.45 * 10^6)

L = 395.4 nm

So, the correct answer is:

* 395.40 nm";;2.50 TO 2.60;0;
Atomic structure;71;G-META-17-45;MATCH;62;"For each of the crystallographic system listed in Group-I, match the corresponding minimum symmetry in Group-II:  Group-I: [(P) Tetragonal, (Q) Cubic, (R) Monoclinic,(S) Rhombohedral]  Group-II: [(1) 1 two-fold rotation, (2) 1 three-fold rotation, (3) 4 three-fold rotation, (4) 1 four-fold rotation]    Options: (A) P-3; Q-4; R-2; S-3 (B) P-4; Q-3; R-2; S-1 (C) P-1; Q-2; R-4; S-3 (D) P-4; Q-3; R-1; S-2";"Let's analyze the crystallographic systems and their corresponding minimum symmetries:

* (P) Tetragonal: This system has a four-fold rotation axis, so the minimum symmetry is (4) 1 four-fold rotation.
* (Q) Cubic: This system has three-fold rotation axes, so the minimum symmetry is (2) 1 three-fold rotation.
* (R) Monoclinic: This system has a two-fold rotation axis, so the minimum symmetry is (1) 1 two-fold rotation.
* (S) Rhombohedral: This system has three-fold rotation axes, so the minimum symmetry is (3) 1 three-fold rotation.

Now, let's match the crystallographic systems with their corresponding minimum symmetries:

* (P) Tetragonal -> (4) 1 four-fold rotation
* (Q) Cubic -> (2) 1 three-fold rotation
* (R) Monoclinic -> (1) 1 two-fold rotation
* (S) Rhombohedral -> (3) 1 three-fold rotation

The correct answer is:

(D) P-4; Q-3; R-1; S-2";;D;1;
Electrical;20;G-META-17-47;MCQS-NUM;48;For an intrinsic semiconductor, the room temperature electrical conductivity is $10^(-6)Ω^(-1).m^(-1)$. If the electron and hole mobilities are 0.75 and 0.06 $m^(2)V^(-1)s^(-1)$ respectively, the intrinsic carrier concentration (per $m^3$) at room temperature is:  (A) 5.1* $10^(12)$ (B) 7.7 * $10^(12)$ (C) 8.3 * $10^(12)$ (D) 1.1 * $10^(14)$;"Let's solve the problem step by step.

Given:

* Electrical conductivity (σ) = 10^(-6) Ω^(-1) m^(-1)
* Electron mobility (μ_e) = 0.75 m^2 V^(-1) s^(-1)
* Hole mobility (μ_h) = 0.06 m^2 V^(-1) s^(-1)

We can use the following equation to find the intrinsic carrier concentration (ni):

ni = √(σ / (e \* (μ_e + μ_h)))

where e is the elementary charge (approximately 1.6 × 10^(-19) C).

First, let's calculate the sum of the electron and hole mobilities:

μ_e + μ_h = 0.75 m^2 V^(-1) s^(-1) + 0.06 m^2 V^(-1) s^(-1) = 0.81 m^2 V^(-1) s^(-1)

Now, we can plug in the values:

ni = √(10^(-6) Ω^(-1) m^(-1) / (1.6 × 10^(-19) C \* 0.81 m^2 V^(-1) s^(-1)))
= √(10^(-6) / (1.6 × 10^(-19) × 0.81))
= √(10^6 / (2.56 × 10^(-18)))
= √(3.9 × 10^(17))
= 6.25 × 10^(8) m^(-3)

So, the intrinsic carrier concentration (ni) is approximately 6.25 × 10^(8) m^(-3).

Now, let's convert this value to the correct units (per m^3):

ni ≈ 6.25 × 10^(8) m^(-3) × (1 m^3 / 1 m^3) = 6.25 × 10^(8) m^(-3)

Comparing this value with the options, we can see that the correct answer is:

(D) 1.1 × 10^(14)

Note that the options are not exact matches, but the closest one is (D) 1.1 × 10^(14).";;B;0;
Mechanical;80;G-META-17-48;NUM;72;A steel component is subjected to fatigue loading: σ(maximum) = 200 Mpa, σ (minimum) = 0. The component has an initial crack length of 1mm. Propogation of crack is governmed by da/dN = $10^(-12)$ $(ΔK)^3$, where, the crack length a is in meters, N is the number of cycles and ΔK is in $MPa.m^(1/2)$. The length of the crack (in m) after one million cycles will be?(answer up to three decimal places).;"To solve this problem, we need to find the stress intensity factor (ΔK) and then use it to calculate the crack growth.

The stress intensity factor (ΔK) is given by:

ΔK = Δσ \* √π \* a

where Δσ is the stress range (σ(maximum) - σ(minimum)) and a is the initial crack length.

Δσ = σ(maximum) - σ(minimum) = 200 MPa - 0 MPa = 200 MPa

a = 1 mm = 0.001 m

ΔK = 200 MPa \* √π \* 0.001 m = 3.5355 MPa.m^(1/2)

Now, we can use the crack growth equation to find the crack length after one million cycles:

da/dN = 10^(-12) \* (ΔK)^3

We want to find the crack length after one million cycles, so we need to find the number of cycles (N) and then use it to calculate the crack length.

N = 1,000,000 cycles

da = da/dN \* N = 10^(-12) \* (3.5355 MPa.m^(1/2))^3 \* 1,000,000 cycles

da ≈ 0.001

The initial crack length was 0.001 m, so the crack length after one million cycles is:

a = a0 + da = 0.001 m + 0.001 m = 0.002 m

So, the length of the crack after one million cycles is approximately 0.002 m or 2 mm.

**Correct answer:**

* 0.002 m";;0.009 TO 0.015;0;
Phase transition;28;G-META-17-49;NUM;34;Given: Assume Avrami exponent n = 2. During heat treatment of a cold worked metal, recrystallization is 20% complete after 100s. The transformation (in %) in 400s is? (answer up to two decimal places);"Since the Avrami exponent n = 2, we can use the Avrami equation to model the recrystallization process:

α(t) = 1 - exp(-kt^n)

where α(t) is the fraction of recrystallized material at time t, k is a constant, and n is the Avrami exponent.

We are given that the recrystallization is 20% complete after 100s, so we can set up the equation:

0.20 = 1 - exp(-k(100)^2)

Simplifying the equation, we get:

0.20 = 1 - exp(-10000k)

Rearranging the equation, we get:

exp(-10000k) = 0.80

Taking the logarithm of both sides, we get:

-10000k = ln(0.80)

k = -ln(0.80) / 10000

Now that we have the value of k, we can use it to find the fraction of recrystallized material after 400s:

α(400) = 1 - exp(-k(400)^2)

Substituting the value of k, we get:

α(400) = 1 - exp(-40000(-ln(0.80) / 10000))

α(400) = 1 - exp(3.219)

α(400) = 0.96

So, the transformation (in %) in 400s is 96%.

**Correct answer:**

* 96.00";;96.00 TO 98.00;1;
Electrical;19;G-META-17-5;MCQS-NUM;41;Given: E°($Cu^(+2)$/Cu) = 0.337 V and E°($Zn^(+2)$/Zn) = -0.763 V. For the electrochemical reaction $cu^(+2)$ + Zn = $Zn^(+2)$ + Cu, the standard cell potential at 25°C and 1 atm pressure is:  (A) -0.426V (B) 0.426V (C) 0.55V (D) 1.1 V;"To solve this problem, we need to calculate the standard cell potential (E°) for the given electrochemical reaction:

Cu²⁺ + Zn → Zn²⁺ + Cu

The reaction involves the oxidation of Cu to Cu²⁺ and the reduction of Zn to Zn²⁺. We can use the given standard electrode potentials to calculate the standard cell potential:

E°(Cu²⁺/Cu) = 0.337 V
E°(Zn²⁺/Zn) = -0.763 V

The standard cell potential (E°) is the sum of the standard electrode potentials of the oxidation and reduction half-reactions:

E° = E°(oxidation) + E°(reduction)

In this case, the oxidation half-reaction is:

Cu → Cu²⁺ + 2e⁻

E°(oxidation) = E°(Cu²⁺/Cu) = 0.337 V

The reduction half-reaction is:

Zn + 2e⁻ → Zn²⁺

E°(reduction) = E°(Zn²⁺/Zn) = -0.763 V

E° = 0.337 V + (-0.763 V) = -0.426 V

Therefore, the correct answer is:

(A) -0.426V";;D;0;
Atomic structure;72;G-META-17-51;MCQS;61;A single crystal of an FCC metal is subjected to a sufficiently large tensile stress along the [110] direction to activate some of the slip systems. Which one of the following slip systems will be activated:  (A) (a/2)[-1 1 0](1 1 1) (B) a/2 [0 1 1](1 1 -1) (C) a/2[0 1 1](1 -1 1) (D) a/2[1 1 0](-1 1 -1);"To determine which slip system will be activated, we need to consider the crystal structure of the FCC metal and the direction of the applied tensile stress.

The crystal structure of an FCC metal consists of a packed arrangement of atoms, with each atom having an octahedral site of closest packing. The [110] direction is a Burgers vector, which means that it is a direction that passes through the center of the FCC lattice.

The possible slip systems for an FCC metal are:

* (a/2)[-1 1 0](1 1 1)
* (a/2)[0 1 1](1 1 -1)
* (a/2)[0 1 1](1 -1 1)
* (a/2)[1 1 0](-1 1 -1)

To determine which slip system will be activated, we need to consider the direction of the applied tensile stress and the orientation of the slip planes.

The [110] direction is a Burgers vector, which means that it is a direction that passes through the center of the FCC lattice. The slip planes that pass through the center of the FCC lattice are those that have a normal vector parallel to the [110] direction. These slip planes are:

* (1 1 -1) plane
* (1 1 1) plane

Therefore, the slip system that will be activated is:

(A) (a/2)[-1 1 0](1 1 1)

This is the correct answer.";;B;0;
